Combination,roi,winrate,num_trades,pnl_sum
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.5}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.4}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.3}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.3}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.3}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.3}",36.4736010915886,0.5331121645630373,237526,36.4736010915886
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.4}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.4}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.4}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.7,""rsi"":0.4}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.7,""rsi"":0.5}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.7,""rsi"":0.6}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.7}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.7}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.7}",36.472203336944176,0.5331242237332379,237515,36.472203336944176
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.8}",36.46339377478535,0.5332470358064462,237164,36.46339377478535
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.8}",36.46339377478535,0.5332470358064462,237164,36.46339377478535
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.8}",36.46339377478535,0.5332470358064462,237164,36.46339377478535
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.3,""rsi"":0.5}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.4}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.3,""rsi"":0.4}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.3,""rsi"":0.4}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.3,""rsi"":0.4}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.3}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.3}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.3}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.3}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.6}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.2,""rsi"":0.5}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.5}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.2,""rsi"":0.4}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.2,""rsi"":0.5}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.2}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.2}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.2}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.2}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.2}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.6}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.6}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.5}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.1}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.1}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.1}",36.40671587608094,0.5330622347949081,237552,36.40671587608094
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.3,""rsi"":0.5}",36.362795862945305,0.5330394992191084,237549,36.362795862945305
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.4}",36.362795862945305,0.5330394992191084,237549,36.362795862945305
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.3}",36.362795862945305,0.5330394992191084,237549,36.362795862945305
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.6}",36.362795862945305,0.5330394992191084,237549,36.362795862945305
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.2}",36.362795862945305,0.5330394992191084,237549,36.362795862945305
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.3,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.3}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.5}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.2,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.2,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.2}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.2}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.2}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.2}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.5}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.6}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.5}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.1,""rsi"":0.5}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.4}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.1}",36.34895750232034,0.5329637487161354,237564,36.34895750232034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.3,""rsi"":0.6}",36.30521193648034,0.5328611695113062,237347,36.30521193648034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.2,""rsi"":0.6}",36.30521193648034,0.5328611695113062,237347,36.30521193648034
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.6}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.6}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.2,""roc"":0.6,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.4,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.5,""rsi"":0.7}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.4,""rsi"":0.8}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.5,""rsi"":0.8}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.1,""ema50"":1.0,""macd"":0.1,""roc"":0.6,""rsi"":0.8}",36.30381418183592,0.5328732261435265,237336,36.30381418183592
"{""adx"":0.2,""ema50"":1.0,""macd"":0.2,""roc"":0.1,""rsi"":0.6}",36.23831936571522,0.532805048615675,237372,36.23831936571522
