combination,num_trades,total_pnl,avg_pnl,winrate,hits,misses,error
"{'rsi': 0.4, 'macd': 0.2, 'cci': 0.1}",29418,-48340.00000000001,-1.6432116391325042,0.44479570331089807,13085,16333,
"{'rsi': 0.4, 'macd': 0.6, 'cci': 0.1}",29411,-48425.54000000002,-1.6465111692904024,0.44476556390466154,13081,16330,
"{'rsi': 0.4, 'macd': 1, 'cci': 0.1}",29402,-48371.37000000002,-1.6451727773620848,0.44476566219985036,13077,16325,
"{'rsi': 0.5, 'macd': 0.4, 'cci': 0.1}",14977,-33286.48000000012,-2.2225065099819803,0.4335981838819523,6494,8483,
"{'rsi': 0.5, 'macd': 0.8, 'cci': 0.1}",14974,-33286.65000000012,-2.2229631361025857,0.43355148924802994,6492,8482,
"{'rsi': 0.6, 'macd': 0.2, 'cci': 0.1}",7711,-23012.960000000014,-2.984432628712231,0.41797432239657634,3223,4488,
"{'rsi': 0.6, 'macd': 0.6, 'cci': 0.1}",7710,-23016.810000000016,-2.985319066147862,0.4178988326848249,3222,4488,
"{'rsi': 0.6, 'macd': 1, 'cci': 0.1}",7710,-23016.810000000016,-2.985319066147862,0.4178988326848249,3222,4488,
"{'rsi': 0.7, 'macd': 0.4, 'cci': 0.1}",4139,-14151.019999999917,-3.418946605460236,0.4054119352500604,1678,2461,
"{'rsi': 0.7, 'macd': 0.8, 'cci': 0.1}",4139,-14151.019999999917,-3.418946605460236,0.4054119352500604,1678,2461,
"{'rsi': 0.8, 'macd': 0.2, 'cci': 0.1}",2323,-9406.830000000049,-4.049431769263904,0.40464916056823075,940,1383,
"{'rsi': 0.8, 'macd': 0.6, 'cci': 0.1}",2323,-9406.830000000049,-4.049431769263904,0.40464916056823075,940,1383,
"{'rsi': 0.8, 'macd': 1, 'cci': 0.1}",2323,-9406.830000000049,-4.049431769263904,0.40464916056823075,940,1383,
"{'rsi': 0.9, 'macd': 0.4, 'cci': 0.1}",1343,-3628.7600000000552,-2.70198064035745,0.39612807148175727,532,811,
"{'rsi': 0.9, 'macd': 0.8, 'cci': 0.1}",1343,-3628.7600000000552,-2.70198064035745,0.39612807148175727,532,811,
"{'rsi': 1, 'macd': 0.1, 'cci': 0.3}",49136,-58282.679999999746,-1.1861502767828018,0.45779062194724846,22494,26642,
"{'rsi': 1, 'macd': 0.2, 'cci': 0.1}",783,-4553.490000000046,-5.815440613026879,0.39208173690932313,307,476,
"{'rsi': 1, 'macd': 0.5, 'cci': 0.3}",49125,-58268.32999999974,-1.1861237659033026,0.45785241730279896,22492,26633,
"{'rsi': 1, 'macd': 0.6, 'cci': 0.1}",783,-4553.490000000046,-5.815440613026879,0.39208173690932313,307,476,
"{'rsi': 1, 'macd': 0.9, 'cci': 0.3}",49115,-58445.979999999734,-1.189982286470523,0.45786419627405067,22488,26627,
"{'rsi': 1, 'macd': 1, 'cci': 0.1}",783,-4553.490000000046,-5.815440613026879,0.39208173690932313,307,476,
"{'rsi': 0.4, 'bollinger': 0.2, 'cci': 0.1}",29138,-47054.37999999998,-1.6148802251355612,0.44491729013659137,12964,16174,
"{'rsi': 0.4, 'bollinger': 0.6, 'cci': 0.1}",28534,-47834.00000000003,-1.6763860657461285,0.4457489310997407,12719,15815,
"{'rsi': 0.4, 'bollinger': 1, 'cci': 0.1}",27919,-47738.00000000006,-1.7098749955227643,0.44578960564490133,12446,15473,
"{'rsi': 0.5, 'bollinger': 0.4, 'cci': 0.1}",14265,-33526.62000000011,-2.350271293375402,0.43294777427269543,6176,8089,
"{'rsi': 0.5, 'bollinger': 0.8, 'cci': 0.1}",13579,-31081.35000000006,-2.288927756093973,0.4351572280727594,5909,7670,
"{'rsi': 0.6, 'bollinger': 0.2, 'cci': 0.1}",7480,-21938.87999999997,-2.9330053475935784,0.41858288770053476,3131,4349,
"{'rsi': 0.6, 'bollinger': 0.6, 'cci': 0.1}",7007,-20847.469999999903,-2.9752347652347515,0.4207221350078493,2948,4059,
"{'rsi': 0.6, 'bollinger': 1, 'cci': 0.1}",6566,-19807.069999999912,-3.0166113310995906,0.41836734693877553,2747,3819,
"{'rsi': 0.7, 'bollinger': 0.4, 'cci': 0.1}",3856,-13028.34999999994,-3.3787214730290303,0.404045643153527,1558,2298,
"{'rsi': 0.7, 'bollinger': 0.8, 'cci': 0.1}",3621,-12172.22999999997,-3.3615658657829246,0.4048605357636012,1466,2155,
"{'rsi': 0.8, 'bollinger': 0.2, 'cci': 0.1}",2243,-9276.980000000049,-4.135969683459674,0.4039233169861792,906,1337,
"{'rsi': 0.8, 'bollinger': 0.6, 'cci': 0.1}",2094,-7918.190000000096,-3.781370582617047,0.4035339063992359,845,1249,
"{'rsi': 0.8, 'bollinger': 1, 'cci': 0.1}",1943,-7335.710000000108,-3.775455481214672,0.4004117344312918,778,1165,
"{'rsi': 0.9, 'bollinger': 0.4, 'cci': 0.1}",1242,-3398.730000000074,-2.7364975845411226,0.3993558776167472,496,746,
"{'rsi': 0.9, 'bollinger': 0.8, 'cci': 0.1}",1154,-3860.660000000049,-3.3454592720970964,0.3847487001733102,444,710,
"{'rsi': 1, 'bollinger': 0.1, 'cci': 0.3}",49124,-58190.04999999977,-1.1845543929647375,0.4578006676980702,22489,26635,
"{'rsi': 1, 'bollinger': 0.2, 'cci': 0.1}",751,-4435.020000000039,-5.905486018641862,0.3941411451398136,296,455,
"{'rsi': 1, 'bollinger': 0.5, 'cci': 0.3}",49059,-57973.60999999975,-1.1817120202205458,0.4577345645039646,22456,26603,
"{'rsi': 1, 'bollinger': 0.6, 'cci': 0.1}",690,-3586.7300000000128,-5.1981594202898735,0.3927536231884058,271,419,
"{'rsi': 1, 'bollinger': 0.9, 'cci': 0.3}",48996,-57664.46999999973,-1.1769219936321278,0.4577516531961793,22428,26568,
"{'rsi': 1, 'bollinger': 1, 'cci': 0.1}",655,-2670.38000000001,-4.076916030534367,0.4030534351145038,264,391,
"{'rsi': 0.4, 'stoch': 0.2, 'cci': 0.1}",28631,-46999.91000000002,-1.6415741678600124,0.4451468687785966,12745,15886,
"{'rsi': 0.4, 'stoch': 0.6, 'cci': 0.1}",27056,-45704.52000000013,-1.6892563571851023,0.44563128326434065,12057,14999,
"{'rsi': 0.4, 'stoch': 1, 'cci': 0.1}",25627,-45748.65000000006,-1.785173840090532,0.4444921371990479,11391,14236,
"{'rsi': 0.5, 'stoch': 0.4, 'cci': 0.1}",14115,-32422.800000000097,-2.2970456960680194,0.43308537017357424,6113,8002,
"{'rsi': 0.5, 'stoch': 0.8, 'cci': 0.1}",13294,-31028.75000000006,-2.334041672935163,0.43470738679103355,5779,7515,
"{'rsi': 0.6, 'stoch': 0.2, 'cci': 0.1}",7490,-22098.379999999965,-2.9503845126835735,0.418958611481976,3138,4352,
"{'rsi': 0.6, 'stoch': 0.6, 'cci': 0.1}",7038,-21289.029999999904,-3.024869281045738,0.42071611253196933,2961,4077,
"{'rsi': 0.6, 'stoch': 1, 'cci': 0.1}",6626,-19885.979999999916,-3.0012043465137213,0.41971023241774824,2781,3845,
"{'rsi': 0.7, 'stoch': 0.4, 'cci': 0.1}",3898,-13088.229999999925,-3.3576782965623204,0.40379681888147767,1574,2324,
"{'rsi': 0.7, 'stoch': 0.8, 'cci': 0.1}",3689,-12003.989999999936,-3.2539956627812243,0.40471672539983733,1493,2196,
"{'rsi': 0.8, 'stoch': 0.2, 'cci': 0.1}",2247,-9272.960000000056,-4.126817979528284,0.40409434801958166,908,1339,
"{'rsi': 0.8, 'stoch': 0.6, 'cci': 0.1}",2123,-8022.500000000092,-3.778850682995804,0.40508714083843617,860,1263,
"{'rsi': 0.8, 'stoch': 1, 'cci': 0.1}",1997,-7386.490000000105,-3.69879318978473,0.4036054081121683,806,1191,
"{'rsi': 0.9, 'stoch': 0.4, 'cci': 0.1}",1256,-3281.5600000000595,-2.612707006369474,0.4012738853503185,504,752,
"{'rsi': 0.9, 'stoch': 0.8, 'cci': 0.1}",1176,-3709.770000000035,-3.154566326530642,0.38945578231292516,458,718,
"{'rsi': 1, 'stoch': 0.1, 'cci': 0.3}",48945,-58416.16999999978,-1.1935063847175356,0.457779139850853,22406,26539,
"{'rsi': 1, 'stoch': 0.2, 'cci': 0.1}",756,-4280.660000000041,-5.662248677248731,0.3955026455026455,299,457,
"{'rsi': 1, 'stoch': 0.5, 'cci': 0.3}",48212,-58116.66999999973,-1.2054399319671394,0.4576661412096574,22065,26147,
"{'rsi': 1, 'stoch': 0.6, 'cci': 0.1}",709,-3409.6800000000208,-4.809139633286348,0.39774330042313116,282,427,
"{'rsi': 1, 'stoch': 0.9, 'cci': 0.3}",47452,-55197.38999999967,-1.1632257860574828,0.4580418106718368,21735,25717,
"{'rsi': 1, 'stoch': 1, 'cci': 0.1}",680,-2527.9700000000194,-3.7176029411764993,0.4073529411764706,277,403,
"{'rsi': 0.2, 'atr': 0.6, 'cci': 0.1}",33119,-11529.339999999771,-0.3481186026148063,0.4661976508952565,15440,17679,
"{'rsi': 0.2, 'atr': 1, 'cci': 0.1}",21470,-6768.599999999969,-0.31525850023288166,0.4698649278062413,10088,11382,
"{'rsi': 0.3, 'atr': 0.4, 'cci': 0.1}",21874,-13205.839999999853,-0.6037231416293249,0.4536435951357776,9923,11951,
"{'rsi': 0.3, 'atr': 0.8, 'cci': 0.1}",13053,-6594.260000000055,-0.5051911437983647,0.45943461273270514,5997,7056,
"{'rsi': 0.4, 'atr': 0.2, 'cci': 0.1}",15695,-13046.759999999993,-0.8312685568652433,0.44205160879260913,6938,8757,
"{'rsi': 0.4, 'atr': 0.6, 'cci': 0.1}",8167,-5745.6800000001285,-0.703523937798473,0.44581853801885635,3641,4526,
"{'rsi': 0.4, 'atr': 1, 'cci': 0.1}",5298,-2060.7100000000282,-0.3889599848999676,0.46017365043412606,2438,2860,
"{'rsi': 0.5, 'atr': 0.4, 'cci': 0.1}",5539,-4580.510000000077,-0.8269561292652241,0.44087380393572845,2442,3097,
"{'rsi': 0.5, 'atr': 0.8, 'cci': 0.1}",3347,-1952.5000000000318,-0.5833582312518768,0.44607110845533315,1493,1854,
"{'rsi': 0.6, 'atr': 0.2, 'cci': 0.1}",4131,-5383.139999999945,-1.3031082062454478,0.4185427257322682,1729,2402,
"{'rsi': 0.6, 'atr': 0.6, 'cci': 0.1}",2228,-2391.5200000000436,-1.073393177737901,0.42953321364452424,957,1271,
"{'rsi': 0.6, 'atr': 1, 'cci': 0.1}",1441,-764.5099999999939,-0.5305412907702941,0.4323386537126995,623,818,
"{'rsi': 0.7, 'atr': 0.4, 'cci': 0.1}",1601,-1168.0300000000343,-0.7295627732667297,0.4241099312929419,679,922,
"{'rsi': 0.7, 'atr': 0.7, 'cci': 0.3}",49229,-15149.87999999987,-0.3077429970139525,0.46559954498364786,22921,26308,
"{'rsi': 0.7, 'atr': 0.8, 'cci': 0.1}",974,-722.2100000000055,-0.7414887063655087,0.42299794661190965,412,562,
"{'rsi': 0.8, 'atr': 0.2, 'cci': 0.1}",1288,-2088.7400000000516,-1.621692546583891,0.40372670807453415,520,768,
"{'rsi': 0.8, 'atr': 0.5, 'cci': 0.3}",45568,-28479.659999999858,-0.6249925386235924,0.46014747191011235,20968,24600,
"{'rsi': 0.8, 'atr': 0.6, 'cci': 0.1}",686,-763.559999999984,-1.1130612244897726,0.40233236151603496,276,410,
"{'rsi': 0.8, 'atr': 0.9, 'cci': 0.3}",34793,-14368.769999999851,-0.41297876009541723,0.45954646049492714,15989,18804,
"{'rsi': 0.8, 'atr': 1, 'cci': 0.1}",479,-268.1199999999876,-0.5597494780793061,0.40292275574112735,193,286,
"{'rsi': 0.9, 'atr': 0.3, 'cci': 0.3}",43317,-39902.31000000014,-0.9211697485975516,0.45684142484474916,19789,23528,
"{'rsi': 0.9, 'atr': 0.4, 'cci': 0.1}",539,-761.1699999999964,-1.4121892393320898,0.38404452690166974,207,332,
"{'rsi': 0.9, 'atr': 0.7, 'cci': 0.3}",31314,-14422.81999999988,-0.46058695791019605,0.45854889186945136,14359,16955,
"{'rsi': 0.9, 'atr': 0.8, 'cci': 0.1}",366,-319.90999999998985,-0.8740710382513384,0.38524590163934425,141,225,
"{'rsi': 1, 'atr': 0.1, 'cci': 0.3}",43085,-46498.46999999993,-1.0792264129047215,0.4560519902518278,19649,23436,
"{'rsi': 1, 'atr': 0.2, 'cci': 0.1}",454,-205.48999999999796,-0.45262114537444487,0.3986784140969163,181,273,
"{'rsi': 1, 'atr': 0.5, 'cci': 0.3}",28917,-16929.299999999937,-0.5854445481896441,0.4534011135318325,13111,15806,
"{'rsi': 1, 'atr': 0.6, 'cci': 0.1}",264,-193.02999999997337,-0.7311742424241415,0.375,99,165,
"{'rsi': 1, 'atr': 0.9, 'cci': 0.3}",22016,-14004.239999999914,-0.6360937499999961,0.45176235465116277,9946,12070,
"{'rsi': 1, 'atr': 1, 'cci': 0.1}",192,-58.88999999998941,-0.30671874999994486,0.3854166666666667,74,118,
"{'rsi': 0.1, 'adx': 0.4, 'cci': 0.1}",33287,-23951.44000000016,-0.7195433652777409,0.47102472436686993,15679,17608,
"{'rsi': 0.1, 'adx': 0.8, 'cci': 0.1}",6554,-11986.740000000276,-1.8289197436680311,0.45987183399450715,3014,3540,
"{'rsi': 0.2, 'adx': 0.2, 'cci': 0.1}",39849,-37564.799999999756,-0.9426786117593856,0.46405179552811865,18492,21357,
"{'rsi': 0.2, 'adx': 0.6, 'cci': 0.1}",6397,-16232.33000000013,-2.53749101141162,0.45083632952946695,2884,3513,
"{'rsi': 0.2, 'adx': 1, 'cci': 0.1}",1279,-2904.4800000001414,-2.270899139953199,0.4550430023455825,582,697,
"{'rsi': 0.3, 'adx': 0.4, 'cci': 0.1}",7114,-19129.15000000006,-2.6889443351138684,0.4422265954456002,3146,3968,
"{'rsi': 0.3, 'adx': 0.8, 'cci': 0.1}",1207,-2390.2400000001408,-1.9803148301575317,0.4490472245236123,542,665,
"{'rsi': 0.4, 'adx': 0.2, 'cci': 0.1}",9265,-25221.600000000155,-2.722245008094998,0.4377765785213168,4056,5209,
"{'rsi': 0.4, 'adx': 0.6, 'cci': 0.1}",1295,-2263.5700000001198,-1.7479305019305944,0.43938223938223936,569,726,
"{'rsi': 0.4, 'adx': 0.9, 'cci': 0.3}",43373,-29570.649999999885,-0.6817755285546281,0.4705923039679063,20411,22962,
"{'rsi': 0.4, 'adx': 1, 'cci': 0.1}",220,-661.7399999999793,-3.007909090908997,0.41818181818181815,92,128,
"{'rsi': 0.5, 'adx': 0.4, 'cci': 0.1}",1600,-1701.560000000069,-1.0634750000000432,0.4325,692,908,
"{'rsi': 0.5, 'adx': 0.7, 'cci': 0.3}",46214,-33078.77999999962,-0.7157740078763929,0.46957631886441337,21701,24513,
"{'rsi': 0.5, 'adx': 0.8, 'cci': 0.1}",247,-1293.350000000018,-5.2362348178138385,0.4048582995951417,100,147,
"{'rsi': 0.6, 'adx': 0.2, 'cci': 0.1}",2282,-4759.699999999973,-2.0857581069237394,0.42418930762489043,968,1314,
"{'rsi': 0.6, 'adx': 0.6, 'cci': 0.1}",295,-1870.800000000033,-6.341694915254349,0.39661016949152544,117,178,
"{'rsi': 0.6, 'adx': 0.9, 'cci': 0.3}",26658,-28581.930000000266,-1.072170830519929,0.4617375647085303,12309,14349,
"{'rsi': 0.6, 'adx': 1, 'cci': 0.1}",64,-276.69999999999527,-4.323437499999926,0.40625,26,38,
"{'rsi': 0.7, 'adx': 0.4, 'cci': 0.1}",406,-897.4500000000639,-2.210467980295724,0.4088669950738916,166,240,
"{'rsi': 0.7, 'adx': 0.7, 'cci': 0.3}",28622,-31763.26000000024,-1.1097498427782908,0.4594367968695409,13150,15472,
"{'rsi': 0.7, 'adx': 0.8, 'cci': 0.1}",74,-249.8599999999933,-3.376486486486396,0.43243243243243246,32,42,
"{'rsi': 0.8, 'adx': 0.2, 'cci': 0.1}",647,-3772.0100000000293,-5.830000000000045,0.3987635239567233,258,389,
"{'rsi': 0.8, 'adx': 0.5, 'cci': 0.3}",31366,-37850.600000000086,-1.2067397819294805,0.4576292801122234,14354,17012,
"{'rsi': 0.8, 'adx': 0.6, 'cci': 0.1}",89,-575.7799999999979,-6.469438202247168,0.43820224719101125,39,50,
"{'rsi': 0.8, 'adx': 0.9, 'cci': 0.3}",16078,-29279.330000000307,-1.8210803582535333,0.45011817390222664,7237,8841,
"{'rsi': 0.9, 'adx': 0.3, 'cci': 0.3}",35110,-46987.41999999992,-1.3382916547992,0.4562232982056394,16018,19092,
"{'rsi': 0.9, 'adx': 0.4, 'cci': 0.1}",125,-1176.7800000000052,-9.414240000000042,0.392,49,76,
"{'rsi': 0.9, 'adx': 0.7, 'cci': 0.3}",17498,-32740.400000000474,-1.8710938392959466,0.4480512058520974,7840,9658,
"{'rsi': 0.9, 'adx': 1, 'cci': 0.5}",49949,-37735.70999999956,-0.7554847944903714,0.4696590522332779,23459,26490,
"{'rsi': 1, 'adx': 0.1, 'cci': 0.3}",40011,-47494.16999999968,-1.1870278173502207,0.45799905026117815,18325,21686,
"{'rsi': 1, 'adx': 0.2, 'cci': 0.1}",196,-854.1000000000063,-4.3576530612245215,0.4030612244897959,79,117,
"{'rsi': 1, 'adx': 0.5, 'cci': 0.3}",19328,-35846.15000000052,-1.8546228269867817,0.4474855132450331,8649,10679,
"{'rsi': 1, 'adx': 0.9, 'cci': 0.3}",9739,-26565.290000000172,-2.7277225587842873,0.4374165725433823,4260,5479,
"{'rsi': 0.1, 'cci': 0.1, 'mfi': 0.7}",7969,-19530.260000000017,-2.4507792696699733,0.4154850043920191,3311,4658,
"{'rsi': 0.2, 'cci': 0.1, 'mfi': 0.3}",21916,-43952.95000000008,-2.0055187990509253,0.43785362292389124,9596,12320,
"{'rsi': 0.2, 'cci': 0.2, 'mfi': 0.9}",22357,-40595.91000000001,-1.8158031041731901,0.4392807621773941,9821,12536,
"{'rsi': 0.3, 'cci': 0.1, 'mfi': 0.7}",2224,-7519.689999999979,-3.381155575539559,0.3839928057553957,854,1370,
"{'rsi': 0.3, 'cci': 0.2, 'mfi': 0.5}",41245,-59988.189999999966,-1.4544354467208138,0.4533640441265608,18699,22546,
"{'rsi': 0.4, 'cci': 0.1, 'mfi': 0.3}",5727,-19520.149999999958,-3.4084424655142236,0.4073686048541994,2333,3394,
"{'rsi': 0.4, 'cci': 0.2, 'mfi': 0.9}",11480,-27858.59000000011,-2.426706445993041,0.42770034843205573,4910,6570,
"{'rsi': 0.5, 'cci': 0.1, 'mfi': 0.7}",738,-3384.9100000000058,-4.586598915989168,0.36314363143631434,268,470,
"{'rsi': 0.5, 'cci': 0.2, 'mfi': 0.5}",21122,-43787.99999999998,-2.0730991383391713,0.4372691979926143,9236,11886,
"{'rsi': 0.6, 'cci': 0.1, 'mfi': 0.3}",1681,-5810.040000000019,-3.456299821534812,0.3955978584176086,665,1016,
"{'rsi': 0.6, 'cci': 0.2, 'mfi': 0.1}",45077,-59443.86999999948,-1.3187184151562765,0.4556203829003705,20538,24539,
"{'rsi': 0.6, 'cci': 0.2, 'mfi': 0.9}",5950,-16852.520000000037,-2.832356302521015,0.4121008403361345,2452,3498,
"{'rsi': 0.6, 'cci': 0.3, 'mfi': 0.7}",32838,-47960.39000000014,-1.4605149521895406,0.4492660941592058,14753,18085,
"{'rsi': 0.7, 'cci': 0.1, 'mfi': 0.7}",265,-160.7000000000071,-0.6064150943396495,0.3471698113207547,92,173,
"{'rsi': 0.7, 'cci': 0.2, 'mfi': 0.5}",10669,-28523.910000000156,-2.6735317274346384,0.41943949760989785,4475,6194,
"{'rsi': 0.7, 'cci': 0.4, 'mfi': 0.9}",40767,-59164.44999999991,-1.451282900385113,0.4535040596560944,18488,22279,
"{'rsi': 0.8, 'cci': 0.1, 'mfi': 0.3}",572,-1490.2700000000427,-2.6053671328672077,0.3916083916083916,224,348,
"{'rsi': 0.8, 'cci': 0.2, 'mfi': 0.1}",22928,-49077.43000000035,-2.1405020062805455,0.4370638520586183,10021,12907,
"{'rsi': 0.8, 'cci': 0.2, 'mfi': 0.9}",3113,-8741.350000000028,-2.808014776742701,0.3976871185351751,1238,1875,
"{'rsi': 0.8, 'cci': 0.3, 'mfi': 0.7}",20906,-43161.21000000004,-2.0645369750310936,0.4359514015115278,9114,11792,
"{'rsi': 0.9, 'cci': 0.1, 'mfi': 0.7}",133,-373.67999999999756,-2.8096240601503575,0.3007518796992481,40,93,
"{'rsi': 0.9, 'cci': 0.2, 'mfi': 0.5}",5543,-18771.909999999905,-3.3865975103734267,0.40699981959227854,2256,3287,
"{'rsi': 0.9, 'cci': 0.3, 'mfi': 0.3}",34524,-49744.15999999996,-1.440857374580001,0.4501795852160816,15542,18982,
"{'rsi': 0.9, 'cci': 0.4, 'mfi': 0.9}",29250,-48944.070000000254,-1.673301538461547,0.4456068376068376,13034,16216,
"{'rsi': 1, 'cci': 0.1, 'mfi': 0.3}",239,-806.1299999999856,-3.3729288702928266,0.35564853556485354,85,154,
"{'rsi': 1, 'cci': 0.2, 'mfi': 0.1}",11750,-30296.530000000046,-2.578428085106387,0.4287659574468085,5038,6712,
"{'rsi': 1, 'cci': 0.2, 'mfi': 0.9}",1737,-4278.090000000018,-2.462918825561323,0.3983880253310305,692,1045,
"{'rsi': 1, 'cci': 0.3, 'mfi': 0.7}",13246,-31641.320000000018,-2.3887452815944448,0.43190397101011624,5721,7525,
"{'rsi': 1, 'cci': 0.4, 'mfi': 0.5}",42321,-59874.50999999989,-1.4147706812220857,0.4531792727014957,19179,23142,
"{'rsi': 0.4, 'cci': 0.1, 'roc': 0.3}",29938,-50192.849999999955,-1.6765598904402417,0.44468568374640927,13313,16625,
"{'rsi': 0.5, 'cci': 0.1, 'roc': 0.7}",15637,-35684.960000000145,-2.2820847988744735,0.43320329986570316,6774,8863,
"{'rsi': 0.6, 'cci': 0.1, 'roc': 0.3}",7889,-25112.140000000025,-3.183184180504503,0.41754341488148056,3294,4595,
"{'rsi': 0.7, 'cci': 0.1, 'roc': 0.7}",4374,-17376.239999999918,-3.9726200274348233,0.40100594421582075,1754,2620,
"{'rsi': 0.7, 'cci': 0.2, 'roc': 0.5}",43843,-58145.319999999585,-1.32621672786989,0.4558538421184682,19986,23857,
"{'rsi': 0.8, 'cci': 0.1, 'roc': 0.3}",2372,-9748.700000000052,-4.109907251264778,0.40219224283305227,954,1418,
"{'rsi': 0.8, 'cci': 0.2, 'roc': 0.1}",31117,-52492.299999999916,-1.6869331876466214,0.44660474981521353,13897,17220,
"{'rsi': 0.8, 'cci': 0.2, 'roc': 0.9}",31737,-51732.32999999995,-1.6300321391435848,0.4468601317074708,14182,17555,
"{'rsi': 0.9, 'cci': 0.1, 'roc': 0.7}",1436,-5052.040000000065,-3.5181337047354218,0.39623955431754876,569,867,
"{'rsi': 0.9, 'cci': 0.2, 'roc': 0.5}",22363,-51691.71000000031,-2.3114837007557267,0.43607744935831505,9752,12611,
"{'rsi': 1, 'cci': 0.1, 'roc': 0.3}",799,-4819.35000000005,-6.031727158948749,0.39173967459324155,313,486,
"{'rsi': 1, 'cci': 0.2, 'roc': 0.1}",15864,-35018.4000000002,-2.207413010590028,0.4343166918809884,6890,8974,
"{'rsi': 1, 'cci': 0.2, 'roc': 0.9}",16259,-34671.27000000023,-2.132435574143565,0.43538963035857065,7079,9180,
"{'rsi': 1, 'cci': 0.3, 'roc': 0.7}",49646,-57303.939999999784,-1.1542508963461262,0.4578012327277122,22728,26918,
"{'macd': 0.1, 'bollinger': 0.1, 'roc': 0.7}",5699,-21196.540000000092,-3.719343744516598,0.43095279873662046,2456,3243,
"{'macd': 0.1, 'bollinger': 0.2, 'roc': 0.5}",2104,-9101.67999999994,-4.325893536121645,0.42870722433460073,902,1202,
"{'macd': 0.1, 'bollinger': 0.3, 'roc': 0.3}",442,-2886.9499999999944,-6.531561085972838,0.42081447963800905,186,256,
"{'macd': 0.1, 'bollinger': 0.4, 'roc': 0.9}",9908,-18143.820000000083,-1.831229309648777,0.43813080339119903,4341,5567,
"{'macd': 0.1, 'bollinger': 0.5, 'roc': 0.7}",5187,-13107.300000000083,-2.526951995373064,0.44129554655870445,2289,2898,
"{'macd': 0.1, 'bollinger': 0.6, 'roc': 0.5}",1975,-6232.049999999959,-3.1554683544303592,0.44,869,1106,
"{'macd': 0.1, 'bollinger': 0.7, 'roc': 0.3}",425,-1525.6799999999935,-3.589835294117632,0.4329411764705882,184,241,
"{'macd': 0.1, 'bollinger': 0.8, 'roc': 0.9}",9635,-13184.540000000059,-1.3684006227296377,0.442656979761287,4265,5370,
"{'macd': 0.1, 'bollinger': 0.9, 'roc': 0.7}",5082,-10975.36000000008,-2.1596536796536956,0.44391971664698937,2256,2826,
"{'macd': 0.1, 'bollinger': 1, 'roc': 0.5}",1948,-4924.3199999999615,-2.5278850102669206,0.4430184804928131,863,1085,
"{'macd': 0.2, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
"{'macd': 0.2, 'bollinger': 0.2, 'roc': 0.9}",10270,-20203.01000000004,-1.967186952288222,0.43398247322297956,4457,5813,
"{'macd': 0.2, 'bollinger': 0.3, 'roc': 0.7}",5309,-15588.050000000121,-2.936155584855928,0.4358636278018459,2314,2995,
"{'macd': 0.2, 'bollinger': 0.4, 'roc': 0.5}",2006,-5979.339999999949,-2.9807278165503237,0.4356929212362911,874,1132,
"{'macd': 0.2, 'bollinger': 0.5, 'roc': 0.3}",434,-2410.0799999999945,-5.553179723502291,0.41705069124423966,181,253,
"{'macd': 0.2, 'bollinger': 0.6, 'roc': 0.9}",9688,-13912.110000000046,-1.4360146573080146,0.44126754748142033,4275,5413,
"{'macd': 0.2, 'bollinger': 0.7, 'roc': 0.7}",5097,-11489.060000000067,-2.2540827938002876,0.44241710810280555,2255,2842,
"{'macd': 0.2, 'bollinger': 0.8, 'roc': 0.5}",1951,-5914.009999999961,-3.031271143003568,0.44028703229113275,859,1092,
"{'macd': 0.2, 'bollinger': 0.9, 'roc': 0.3}",422,-1659.449999999993,-3.9323459715639646,0.42890995260663506,181,241,
"{'macd': 0.2, 'bollinger': 1, 'roc': 0.9}",9531,-11533.37000000007,-1.2100902318749418,0.44297555345713985,4222,5309,
"{'macd': 0.3, 'bollinger': 0.1, 'roc': 0.7}",5676,-21141.5000000001,-3.7247181113460357,0.4307610993657505,2445,3231,
"{'macd': 0.3, 'bollinger': 0.2, 'roc': 0.5}",2099,-9212.849999999939,-4.3891615054787705,0.42782277274892805,898,1201,
"{'macd': 0.3, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 0.3, 'bollinger': 0.4, 'roc': 0.9}",9860,-17505.96000000008,-1.775452332657209,0.43823529411764706,4321,5539,
"{'macd': 0.3, 'bollinger': 0.5, 'roc': 0.7}",5164,-13052.260000000086,-2.527548412083673,0.44113090627420604,2278,2886,
"{'macd': 0.3, 'bollinger': 0.6, 'roc': 0.5}",1970,-6343.2199999999575,-3.2199086294416026,0.43908629441624364,865,1105,
"{'macd': 0.3, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 0.3, 'bollinger': 0.8, 'roc': 0.9}",9586,-12472.390000000058,-1.3011047360734465,0.4428332985604006,4245,5341,
"{'macd': 0.3, 'bollinger': 0.9, 'roc': 0.7}",5059,-10912.910000000084,-2.1571278908875438,0.4437635896422218,2245,2814,
"{'macd': 0.3, 'bollinger': 1, 'roc': 0.5}",1943,-5035.48999999996,-2.591605764282017,0.44209984559958826,859,1084,
"{'macd': 0.4, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
