1673481600000,17943.26000000,17961.00000000,17907.25000000,17928.62000000,2240.71621000,1673481899999,40174902.79673620,39152,1061.25313000,19027601.30257750,0
1673481900000,17927.84000000,17986.35000000,17908.53000000,17974.39000000,2759.93039000,1673482199999,49546734.53216790,43168,1354.61072000,24320245.08046540,0
1673482200000,17973.50000000,17984.46000000,17928.53000000,17950.35000000,1789.00899000,1673482499999,32124258.90808090,32166,863.77256000,15510287.67795460,0
1673482500000,17950.35000000,17953.03000000,17914.23000000,17921.45000000,2054.08542000,1673482799999,36835592.30296810,33799,1013.67280000,18177699.44925100,0
1673482800000,17922.27000000,17945.63000000,17914.03000000,17928.88000000,1376.66620000,1673483099999,24684855.85997300,26416,684.07467000,12266131.72494450,0
1673483100000,17928.42000000,17962.26000000,17922.45000000,17955.70000000,1412.12806000,1673483399999,25341415.77577530,25788,782.13087000,14036109.39840430,0
1673483400000,17954.88000000,17974.13000000,17940.81000000,17949.38000000,1387.64745000,1673483699999,24916314.33019090,28457,681.92074000,12244613.00595870,0
1673483700000,17949.57000000,17953.99000000,17927.37000000,17936.11000000,1342.57776000,1673483999999,24088795.03548460,26771,643.33762000,11543067.14326850,0
1673484000000,17936.11000000,17952.72000000,17930.63000000,17935.31000000,1318.01224000,1673484299999,23644398.53564890,26286,696.62923000,12497577.21906350,0
1673484300000,17934.54000000,17963.77000000,17928.51000000,17946.65000000,1928.75659000,1673484599999,34610134.30951570,33050,1013.93150000,18194608.47344100,0
1673484600000,17946.65000000,18105.00000000,17943.00000000,18055.60000000,4149.43977000,1673484899999,74726102.02780110,61860,2222.53957000,40026503.79000470,0
1673484900000,18055.60000000,18297.37000000,18019.23000000,18264.10000000,7996.56418000,1673485199999,145210081.81974940,107157,4236.10356000,76929718.27122830,0
1673485200000,18264.10000000,18275.40000000,18171.31000000,18206.93000000,5532.98070000,1673485499999,100780615.19895800,76335,2871.26579000,52298216.26194810,0
1673485500000,18206.93000000,18214.98000000,18152.48000000,18156.23000000,2699.91405000,1673485799999,49100318.62527620,43036,1294.29935000,23538773.25705050,0
