1672876800000,16850.36000000,16862.54000000,16848.00000000,16857.71000000,669.68026000,1672877099999,11288135.84964650,18367,311.62719000,5252832.18552940,0
1672877100000,16858.19000000,16859.57000000,16853.10000000,16854.42000000,480.84318000,1672877399999,8105313.34846360,14141,231.35255000,3899874.45610360,0
1672877400000,16854.42000000,16865.46000000,16851.64000000,16863.16000000,495.25838000,1672877699999,8349581.49782130,13692,263.44102000,4441390.45789140,0
1672877700000,16862.72000000,16877.64000000,16861.57000000,16876.09000000,877.43268000,1672877999999,14802939.33574210,23551,467.52937000,7887673.10611180,0
1672878000000,16876.10000000,16878.18000000,16865.21000000,16869.28000000,480.30661000,1672878299999,8103204.12112980,15883,232.52425000,3922956.52430550,0
1672878300000,16869.28000000,16872.03000000,16861.59000000,16866.00000000,389.29979000,1672878599999,6566126.93588210,13558,178.39341000,3008921.14740800,0
1672878600000,16865.94000000,16866.93000000,16860.00000000,16860.18000000,368.63165000,1672878899999,6216528.16875620,14472,169.08353000,2851450.94677210,0
1672878900000,16860.58000000,16864.27000000,16856.37000000,16862.75000000,451.09009000,1672879199999,7605672.67695980,18387,219.42222000,3699690.72137430,0
1672879200000,16862.75000000,16864.14000000,16848.00000000,16851.66000000,528.23914000,1672879499999,8904180.48158910,17561,231.97315000,3910427.49669970,0
1672879500000,16852.09000000,16853.42000000,16838.00000000,16839.58000000,641.57514000,1672879799999,10807692.16458310,19784,287.46997000,4842739.04545750,0
1672879800000,16840.07000000,16847.76000000,16838.00000000,16841.13000000,514.85404000,1672880099999,8671345.08445380,17783,245.61365000,4136817.11325100,0
1672880100000,16841.81000000,16846.20000000,16827.24000000,16828.45000000,725.89842000,1672880399999,12221202.62945360,20667,304.12613000,5120317.58169710,0
1672880400000,16828.09000000,16838.23000000,16824.13000000,16834.78000000,452.58818000,1672880699999,7617627.94272960,13816,224.84507000,3784482.45983070,0
1672880700000,16834.90000000,16835.96000000,16807.90000000,16809.68000000,910.85524000,1672880999999,15321518.39048620,21116,372.20586000,6260942.92842760,0
1672881000000,16809.27000000,16825.51000000,16807.72000000,16823.88000000,558.98947000,1672881299999,9400835.42430990,19000,288.24956000,4847774.25016140,0
1672881300000,16824.39000000,16826.13000000,16820.97000000,16825.72000000,331.01563000,1672881599999,5569046.41420330,13651,164.07651000,2760478.37784510,0
1672881600000,16825.72000000,16830.21000000,16822.53000000,16825.48000000,348.08381000,1672881899999,5857246.56278690,12905,177.17223000,2981341.68941020,0
1672881900000,16825.18000000,16836.48000000,16824.00000000,16833.70000000,425.40586000,1672882199999,7160704.98494640,14295,215.19288000,3622267.81132060,0
1672882200000,16833.59000000,16849.99000000,16831.90000000,16844.48000000,616.40662000,1672882499999,10381839.25065100,20221,351.19824000,5915060.09465450,0
1672882500000,16844.84000000,16848.70000000,16835.75000000,16836.98000000,459.52117000,1672882799999,7739604.85024090,16399,210.57904000,3546797.08616220,0
1672882800000,16836.98000000,16844.34000000,16836.29000000,16840.35000000,356.86227000,1672883099999,6009680.68845590,13737,190.05680000,3200631.15287720,0
1672883100000,16840.35000000,16849.35000000,16840.22000000,16847.91000000,487.02088000,1672883399999,8204262.35919180,16744,258.88952000,4361239.14125720,0
1672883400000,16848.48000000,16848.51000000,16836.49000000,16837.83000000,315.92681000,1672883699999,5321286.31598940,13005,146.15333000,2461721.26420500,0
1672883700000,16837.83000000,16838.10000000,16832.62000000,16832.90000000,293.77612000,1672883999999,4945823.78393710,12604,137.60557000,2316668.92028850,0
1672884000000,16833.37000000,16837.00000000,16830.00000000,16831.66000000,369.86219000,1672884299999,6226465.56083810,13232,193.29052000,3253986.74712910,0
1672884300000,16831.66000000,16837.71000000,16823.78000000,16833.54000000,615.54078000,1672884599999,10360584.42593600,19375,326.59181000,5497183.56484440,0
1672884600000,16834.07000000,16836.53000000,16829.27000000,16830.34000000,354.47228000,1672884899999,5966768.36386290,13129,166.22866000,2798145.06723390,0
1672884900000,16830.35000000,16836.05000000,16825.42000000,16833.81000000,555.06557000,1672885199999,9342407.20555250,17255,297.56238000,5008378.19491250,0
1672885200000,16833.56000000,16835.50000000,16827.32000000,16830.76000000,285.53607000,1672885499999,4805792.90778610,12377,134.89338000,2270380.32135240,0
1672885500000,16830.76000000,16832.75000000,16823.30000000,16828.59000000,470.18225000,1672885799999,7912783.73263490,14634,225.20609000,3790160.72328200,0
1672885800000,16828.59000000,16834.85000000,16826.81000000,16834.11000000,322.64821000,1672886099999,5430570.46160160,13353,175.03645000,2946119.16835160,0
1672886100000,16834.11000000,16839.23000000,16833.61000000,16836.62000000,321.09674000,1672886399999,5406074.11537580,12771,170.42774000,2869397.64007270,0
1672886400000,16836.62000000,16838.64000000,16833.33000000,16835.71000000,326.65468000,1672886699999,5499437.68225910,13659,164.17362000,2764002.92692150,0
1672886700000,16835.70000000,16842.62000000,16834.01000000,16841.59000000,310.68837000,1672886999999,5231253.80705650,12826,162.51905000,2736492.68977350,0
1672887000000,16841.60000000,16844.44000000,16837.95000000,16838.19000000,308.00518000,1672887299999,5187284.93182000,12773,143.22270000,2412122.21258440,0
1672887300000,16838.36000000,16840.64000000,16833.84000000,16836.80000000,304.07089000,1672887599999,5119648.34593650,11840,150.62216000,2536058.29676790,0
1672887600000,16836.80000000,16838.57000000,16833.16000000,16834.24000000,357.82614000,1672887899999,6024383.56836470,12877,168.94830000,2844456.37119040,0
1672887900000,16834.24000000,16834.94000000,16827.57000000,16828.61000000,351.90092000,1672888199999,5923025.54296050,11715,170.87269000,2876061.56210720,0
1672888200000,16828.70000000,16836.42000000,16826.52000000,16834.93000000,494.03140000,1672888499999,8314533.10549430,14433,283.73044000,4775229.99087800,0
1672888500000,16834.60000000,16836.43000000,16825.89000000,16832.38000000,569.56711000,1672888799999,9586744.52396230,19488,280.62508000,4723486.87293690,0
1672888800000,16832.73000000,16833.60000000,16825.58000000,16826.14000000,429.30966000,1672889099999,7224663.29293450,15301,195.01741000,3281904.68854270,0
1672889100000,16826.49000000,16830.84000000,16822.79000000,16828.32000000,494.02879000,1672889399999,8313240.14947470,17192,254.72042000,4286393.00822130,0
1672889400000,16828.33000000,16831.39000000,16824.39000000,16825.34000000,354.92880000,1672889699999,5972940.36389500,13318,163.09826000,2744773.15678510,0
1672889700000,16825.34000000,16829.77000000,16821.28000000,16827.69000000,503.65166000,1672889999999,8474299.83822670,16508,259.68823000,4369527.09075590,0
1672890000000,16827.69000000,16829.70000000,16821.31000000,16824.21000000,394.94708000,1672890299999,6644951.73332830,16029,181.35287000,3051249.48579480,0
1672890300000,16824.21000000,16828.88000000,16820.00000000,16823.88000000,437.63512000,1672890599999,7363012.26476520,16510,217.57426000,3660643.96025450,0
1672890600000,16823.88000000,16824.99000000,16818.86000000,16824.05000000,397.63144000,1672890899999,6689048.60275510,14167,174.78038000,2940262.49638800,0
1672890900000,16824.05000000,16828.18000000,16823.28000000,16827.71000000,254.92444000,1672891199999,4289465.75870500,9889,152.39437000,2564268.78639800,0
1672891200000,16827.71000000,16829.24000000,16823.20000000,16827.43000000,367.35478000,1672891499999,6181484.05429180,12511,185.18895000,3116214.67054440,0
1672891500000,16827.43000000,16828.70000000,16821.21000000,16825.19000000,332.52755000,1672891799999,5594765.81476520,11907,155.62459000,2618396.74046710,0
1672891800000,16824.90000000,16834.08000000,16821.73000000,16831.09000000,446.32699000,1672892099999,7510689.37171720,14419,240.21984000,4042403.64583540,0
1672892100000,16831.35000000,16835.79000000,16831.09000000,16832.91000000,429.97970000,1672892399999,7237968.58570670,13327,221.08402000,3721608.62459530,0
1672892400000,16832.91000000,16836.50000000,16832.28000000,16832.81000000,309.64252000,1672892699999,5212611.19769630,11002,157.08590000,2644468.70712020,0
1672892700000,16832.90000000,16834.86000000,16829.24000000,16830.82000000,321.09636000,1672892999999,5404603.28856730,11612,145.00781000,2440755.65406370,0
1672893000000,16830.64000000,16834.37000000,16829.33000000,16832.73000000,423.81803000,1672893299999,7133530.58796430,13597,213.73427000,3597532.74085920,0
1672893300000,16832.62000000,16833.35000000,16829.97000000,16830.90000000,329.06592000,1672893599999,5538722.64432590,12476,153.22584000,2579067.68203840,0
1672893600000,16830.90000000,16838.00000000,16828.78000000,16837.02000000,380.53716000,1672893899999,6405370.85443910,11942,208.42855000,3508416.19043720,0
