1672790400000,16675.65000000,16677.15000000,16667.39000000,16668.67000000,534.30388000,1672790699999,8907811.43592140,15892,257.53579000,4293660.84924660,0
1672790700000,16668.67000000,16671.07000000,16663.05000000,16664.57000000,344.22041000,1672790999999,5737271.70996590,11877,161.01525000,2683753.52276570,0
1672791000000,16664.28000000,16669.93000000,16663.18000000,16668.56000000,288.58841000,1672791299999,4809969.50050430,10162,155.23106000,2587287.22874140,0
1672791300000,16668.56000000,16675.86000000,16663.10000000,16671.15000000,518.37805000,1672791599999,8641129.82064920,14828,274.17664000,4570439.19970550,0
1672791600000,16671.15000000,16674.60000000,16666.87000000,16674.08000000,428.89538000,1672791899999,7150040.24680280,15089,221.65639000,3695216.11847070,0
1672791900000,16673.68000000,16676.32000000,16671.03000000,16675.14000000,300.95016000,1672792199999,5017915.92382160,11601,156.90545000,2616200.41055190,0
1672792200000,16675.14000000,16676.58000000,16670.07000000,16670.50000000,417.78832000,1672792499999,6965633.03826160,15741,205.04445000,3418660.16243630,0
1672792500000,16670.95000000,16671.16000000,16656.76000000,16660.35000000,533.91855000,1672792799999,8896775.02366890,16240,252.32576000,4204508.89885100,0
1672792800000,16660.67000000,16663.83000000,16658.00000000,16658.87000000,386.72812000,1672793099999,6443441.67932150,13479,197.64042000,3293035.31393910,0
1672793100000,16658.65000000,16661.23000000,16652.66000000,16659.95000000,431.63939000,1672793399999,7190274.22389750,14138,226.93552000,3780394.50456650,0
1672793400000,16659.81000000,16663.74000000,16657.91000000,16658.24000000,349.31211000,1672793699999,5819761.20974140,13496,147.47356000,2457031.30064780,0
1672793700000,16658.24000000,16663.37000000,16658.20000000,16660.53000000,388.05740000,1672793999999,6465473.68968920,14704,197.31430000,3287512.26252620,0
1672794000000,16660.53000000,16669.50000000,16657.68000000,16668.26000000,433.30379000,1672794299999,7220457.70190270,14237,247.57674000,4125604.54029740,0
1672794300000,16668.27000000,16686.00000000,16664.31000000,16682.48000000,795.20896000,1672794599999,13259781.27042050,24835,415.38557000,6926417.23587430,0
1672794600000,16682.48000000,16725.00000000,16681.78000000,16697.25000000,1505.55101000,1672794899999,25142864.57337590,35794,798.57728000,13336967.26311460,0
1672794900000,16697.25000000,16733.40000000,16690.75000000,16730.28000000,1022.27176000,1672795199999,17079940.92047130,27920,545.82358000,9120371.99197640,0
1672795200000,16730.28000000,16737.23000000,16700.00000000,16706.99000000,1518.75076000,1672795499999,25394804.24575530,35899,732.97197000,12256121.62607880,0
1672795500000,16706.99000000,16718.64000000,16701.63000000,16711.50000000,686.29543000,1672795799999,11468023.85510580,22640,315.21705000,5267359.29541720,0
1672795800000,16711.50000000,16727.10000000,16710.97000000,16715.24000000,783.83166000,1672796099999,13104570.89625550,25614,383.32661000,6408776.23651420,0
1672796100000,16714.86000000,16716.50000000,16710.03000000,16712.09000000,548.17521000,1672796399999,9162026.54490370,20222,268.51027000,4487855.89103390,0
1672796400000,16711.95000000,16714.33000000,16695.68000000,16703.35000000,685.54046000,1672796699999,11450685.40415350,20818,333.71842000,5574169.70216340,0
1672796700000,16702.85000000,16711.58000000,16700.79000000,16707.78000000,597.90140000,1672796999999,9989100.14992930,21596,315.56566000,5272215.41012920,0
1672797000000,16707.42000000,16708.62000000,16698.02000000,16700.46000000,502.40139000,1672797299999,8391362.87161500,17126,230.49456000,3849856.93782250,0
