1674172800000,21071.59000000,21087.40000000,21055.07000000,21086.65000000,840.73620000,1674173099999,17716732.03739610,23195,390.71916000,8233938.56029610,0
1674173100000,21086.99000000,21098.00000000,21058.30000000,21060.44000000,742.00311000,1674173399999,15643151.18194940,19865,364.40633000,7682777.55036720,0
1674173400000,21060.44000000,21082.17000000,21048.70000000,21060.63000000,886.29046000,1674173699999,18668614.92157610,25900,437.30843000,9211513.68444660,0
1674173700000,21060.63000000,21064.75000000,21032.72000000,21051.33000000,992.05047000,1674173999999,20876932.35593780,24187,471.49146000,9922308.77522900,0
1674174000000,21051.33000000,21071.14000000,21040.00000000,21065.26000000,606.22870000,1674174299999,12765038.50056820,19108,332.20108000,6995133.76749280,0
1674174300000,21065.93000000,21113.32000000,21063.71000000,21102.38000000,1018.32532000,1674174599999,21479481.08458480,24867,558.42467000,11778821.43369950,0
1674174600000,21103.22000000,21121.42000000,21063.25000000,21067.47000000,998.42727000,1674174899999,21060200.36898710,27607,474.40474000,10007786.78974500,0
1674174900000,21068.28000000,21088.64000000,21066.59000000,21073.96000000,564.99241000,1674175199999,11909403.90417520,17724,279.76044000,5897157.09381310,0
1674175200000,21073.96000000,21082.92000000,21050.24000000,21061.88000000,794.61967000,1674175499999,16738629.76588410,19609,386.39951000,8139683.71006910,0
1674175500000,21061.88000000,21065.73000000,21028.95000000,21040.28000000,782.62360000,1674175799999,16471191.16281370,19453,353.58984000,7441687.30721860,0
1674175800000,21041.15000000,21046.24000000,21031.00000000,21036.28000000,538.18266000,1674176099999,11322391.48689840,16080,267.41288000,5625970.68768440,0
1674176100000,21036.28000000,21073.35000000,21034.66000000,21054.74000000,630.48638000,1674176399999,13275662.14734190,18999,350.54349000,7381073.77590670,0
1674176400000,21054.02000000,21061.09000000,21023.00000000,21024.66000000,663.42442000,1674176699999,13958656.08058010,17365,322.13847000,6777900.37518800,0
1674176700000,21024.65000000,21036.54000000,21013.96000000,21033.49000000,835.88149000,1674176999999,17574571.17847240,19502,394.75518000,8299988.76523000,0
1674177000000,21032.81000000,21063.54000000,21030.93000000,21061.42000000,633.58251000,1674177299999,13334486.72269920,17707,348.60798000,7336978.79050950,0
1674177300000,21062.25000000,21069.54000000,21051.89000000,21067.03000000,513.72157000,1674177599999,10819871.19189610,15788,266.17571000,5606174.34450990,0
1674177600000,21066.47000000,21102.66000000,21061.07000000,21096.77000000,737.56714000,1674177899999,15549769.61700560,17840,394.76015000,8322701.01641360,0
