1673222400000,17127.83000000,17147.75000000,17114.86000000,17129.38000000,1972.57447000,1673222699999,33789710.80459230,43809,945.66886000,16199773.46877980,0
1673222700000,17130.23000000,17147.68000000,17118.76000000,17140.08000000,1494.23473000,1673222999999,25602816.37533250,33992,715.19217000,12254522.09499940,0
1673223000000,17139.76000000,17186.44000000,17131.53000000,17168.48000000,1889.83716000,1673223299999,32433483.15795180,42036,1015.96459000,17436797.75339530,0
1673223300000,17167.85000000,17170.00000000,17119.32000000,17124.50000000,1594.88582000,1673223599999,27344510.53378970,34773,694.42788000,11906008.90206170,0
1673223600000,17124.95000000,17128.20000000,17104.94000000,17116.03000000,1311.07934000,1673223899999,22441915.68508490,29669,623.85534000,10678605.34481480,0
1673223900000,17116.03000000,17122.45000000,17111.12000000,17111.79000000,685.62037000,1673224199999,11734728.17033360,20953,337.07934000,5769373.73184070,0
1673224200000,17111.50000000,17140.19000000,17104.66000000,17133.82000000,1078.78883000,1673224499999,18475899.43737550,27519,590.88742000,10120001.57387360,0
1673224500000,17133.09000000,17147.80000000,17123.45000000,17144.11000000,879.37815000,1673224799999,15068018.57070270,23781,433.60962000,7430067.24890240,0
1673224800000,17144.11000000,17155.77000000,17135.66000000,17151.48000000,773.69577000,1673225099999,13265133.18687850,22826,393.22747000,6742138.38899110,0
1673225100000,17151.48000000,17199.00000000,17147.31000000,17168.63000000,2290.46522000,1673225399999,39327932.58430400,41953,1209.79145000,20772437.58040440,0
1673225400000,17169.23000000,17169.60000000,17138.49000000,17148.68000000,1123.66126000,1673225699999,19274869.22220840,27179,511.49798000,8774222.74074240,0
1673225700000,17148.68000000,17187.79000000,17141.13000000,17184.51000000,1569.27484000,1673225999999,26937208.27498840,37688,831.58279000,14274977.73417670,0
1673226000000,17185.28000000,17191.62000000,17164.56000000,17173.29000000,1123.22795000,1673226299999,19294711.56886350,30301,524.56961000,9011139.97570180,0
1673226300000,17173.29000000,17186.40000000,17148.59000000,17157.61000000,1009.33719000,1673226599999,17327774.38185610,26491,474.09344000,8139407.62318940,0
1673226600000,17156.72000000,17163.26000000,17151.46000000,17159.49000000,644.57409000,1673226899999,11059639.77157040,20633,320.23839000,5494752.79818120,0
1673226900000,17159.49000000,17160.70000000,17145.52000000,17155.46000000,680.98496000,1673227199999,11679708.63796790,20856,319.51167000,5480002.64845480,0
1673227200000,17155.46000000,17172.01000000,17154.42000000,17155.85000000,593.46650000,1673227499999,10184773.65010440,18591,317.02257000,5440688.53754940,0
1673227500000,17155.85000000,17173.08000000,17155.22000000,17169.35000000,557.72010000,1673227799999,9572344.56603040,18599,308.65964000,5297691.82603480,0
1673227800000,17169.35000000,17171.08000000,17148.58000000,17153.02000000,560.13752000,1673228099999,9610117.82481580,16264,270.35826000,4638433.98339960,0
1673228100000,17153.38000000,17230.00000000,17150.24000000,17188.55000000,2297.30112000,1673228399999,39491493.36770800,40901,1283.63952000,22066480.82216880,0
1673228400000,17189.19000000,17194.69000000,17171.65000000,17181.09000000,1233.10618000,1673228699999,21188852.08977110,32704,605.76803000,10409499.22091590,0
1673228700000,17180.56000000,17202.30000000,17172.27000000,17201.50000000,868.14704000,1673228999999,14919800.20629720,27191,465.23606000,7995787.46672680,0
1673229000000,17201.50000000,17203.89000000,17180.82000000,17189.18000000,956.88691000,1673229299999,16450571.58264190,28608,437.99704000,7529934.02608680,0
1673229300000,17189.19000000,17199.72000000,17174.21000000,17175.02000000,718.47866000,1673229599999,12348109.08395610,25114,339.47991000,5834665.13266760,0
1673229600000,17175.02000000,17184.67000000,17161.70000000,17163.01000000,911.89871000,1673229899999,15658689.06136290,25940,427.08510000,7334202.25312780,0
1673229900000,17162.56000000,17183.86000000,17162.56000000,17172.95000000,863.59361000,1673230199999,14831378.96767800,24232,460.24855000,7904323.04258090,0
1673230200000,17172.47000000,17214.64000000,17169.15000000,17202.43000000,1464.46845000,1673230499999,25175948.09642180,35420,776.45376000,13348001.24240570,0
1673230500000,17202.43000000,17211.39000000,17187.89000000,17207.36000000,1080.61323000,1673230799999,18586339.37750330,27800,521.38781000,8967899.08977840,0
1673230800000,17207.36000000,17230.00000000,17196.97000000,17206.82000000,1269.25297000,1673231099999,21842712.63125300,31932,679.09422000,11686937.36095280,0
1673231100000,17207.73000000,17225.12000000,17197.30000000,17224.08000000,1183.33991000,1673231399999,20364126.03467930,29526,613.53937000,10558918.48642460,0
1673231400000,17224.08000000,17249.95000000,17209.63000000,17210.02000000,1955.12011000,1673231699999,33680266.33014800,38452,1043.63554000,17978866.06764050,0
1673231700000,17210.87000000,17238.79000000,17205.37000000,17223.24000000,1239.79167000,1673231999999,21349999.71019500,30740,659.94980000,11365018.28628940,0
