Combination,roi,winrate,num_trades,pnl_sum
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.1,""macd"":0.3,""obv"":0.5}",30.15946166021876,0.5227239288199622,251475,30.15946166021876
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.1,""macd"":0.3,""roc"":0.5}",30.0660008259282,0.5307655472507339,240155,30.0660008259282
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.1,""macd"":0.3,""rsi"":0.5}",29.213610874005425,0.4918345079767627,339110,29.213610874005425
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.1,""macd"":0.3,""stoch"":0.5}",15.128742993673551,0.48324805526861836,332051,15.128742993673551
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""atr"":0.5}",30.65735385137652,0.5159210759728426,248036,30.65735385137652
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""bollinger"":0.5}",33.9277664432285,0.5097767820097917,301275,33.9277664432285
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""cci"":0.5}",32.1029334007985,0.506449301928232,297319,32.1029334007985
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""mfi"":0.5}",33.98161891693485,0.5118940874173603,298888,33.98161891693485
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""obv"":0.5}",31.699181986499294,0.529066253131735,239883,31.699181986499294
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""roc"":0.5}",30.31855253470405,0.5338819469948669,234166,30.31855253470405
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""rsi"":0.5}",35.76239268283933,0.5104081781381883,301878,35.76239268283933
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.2,""macd"":0.3,""stoch"":0.5}",21.515310555436557,0.5007899484579866,294323,21.515310555436557
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""atr"":0.5}",30.361403485626717,0.516762264716411,240242,30.361403485626717
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""bollinger"":0.5}",33.18366216246476,0.5103247075700729,289984,33.18366216246476
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""cci"":0.5}",31.27019803593464,0.5068135417831973,286048,31.27019803593464
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""mfi"":0.5}",33.23352929237418,0.5128076814812498,287757,33.23352929237418
